origin,destination,travelTime,entryTime,exitTime,travelDistance
10,14,45.626000000000204,25303.898,25349.524,NaN
10,14,47.526999999998225,25304.537,25352.064,NaN
10,12,45.04999999999927,25305.034,25350.084,NaN
10,14,50.796000000002095,25306.336,25357.132,NaN
10,13,53.75300000000061,25306.466,25360.219,NaN
10,13,61.29000000000087,25306.605,25367.895,NaN
10,12,52.56399999999849,25306.633,25359.197,NaN
12,8,45.24799999999959,25306.808,25352.056,NaN
11,13,27.22400000000198,25306.836,25334.06,NaN
12,8,51.28700000000026,25306.84,25358.127,NaN
10,14,57.45100000000093,25307.373,25364.824,NaN
10,14,52.4330000000009,25307.572,25360.005,NaN
10,13,34.3650000000016,25307.873,25342.238,NaN
3,-1,66.45699999999852,25309.363,25375.82,NaN
12,8,50.880999999997584,25309.614,25360.495,NaN
10,13,32.529999999998836,25310.64,25343.17,NaN
10,13,39.07099999999991,25310.708,25349.779,NaN
14,1,68.39300000000003,25310.988,25379.381,NaN
6,11,60.254000000000815,25312.886,25373.14,NaN
12,1,47.379000000000815,25316.655,25364.034,NaN
10,1,47.18899999999849,25317.445,25364.634,NaN
10,12,64.1730000000025,25319.781,25383.954,NaN
10,-1,57.81000000000131,25320.55,25378.36,NaN
10,7,56.952000000001135,25320.785,25377.737,NaN
10,3,49.641999999999825,25321.953,25371.595,NaN
10,1,43.88299999999799,25323.019,25366.902,NaN
6,14,63.57099999999991,25324.029,25387.6,NaN
12,9,88.09400000000096,25324.897,25412.991,NaN
6,14,55.36000000000058,25326.565,25381.925,NaN
1,13,74.91300000000047,25327.985,25402.898,NaN
1,13,73.34500000000116,25328.985,25402.33,NaN
3,12,61.1730000000025,25329.42,25390.593,NaN
6,14,55.89500000000044,25331.005,25386.9,NaN
6,12,62.43099999999686,25331.169,25393.6,NaN
6,12,65.53199999999924,25332.705,25398.237,NaN
6,14,61.33899999999994,25333.305,25394.644,NaN
6,3,34.254000000000815,25333.305,25367.559,NaN
6,14,56.9320000000007,25334.104,25391.036,NaN
6,12,68.37099999999919,25334.505,25402.876,NaN
6,12,69.74099999999817,25334.704,25404.445,NaN
6,12,69.6720000000023,25334.941,25404.613,NaN
6,12,66.7039999999979,25335.073,25401.777,NaN
6,12,70.50399999999718,25336.276,25406.78,NaN
6,13,84.14100000000326,25338.01,25422.151,NaN
10,11,22.222999999998137,25338.737,25360.96,NaN
6,14,64.53700000000026,25339.144,25403.681,NaN
6,14,65.87199999999939,25339.612,25405.484,NaN
6,14,73.65100000000166,25339.945,25413.596,NaN
6,14,68.41100000000006,25339.945,25408.356,NaN
6,14,58.70400000000154,25341.412,25400.116,NaN
6,-1,72.44800000000032,25341.448,25413.896,NaN
6,14,61.43499999999767,25341.613,25403.048,NaN
6,14,77.08699999999953,25341.913,25419.0,NaN
6,8,32.79399999999805,25342.348,25375.142,NaN
6,14,83.57200000000012,25342.38,25425.952,NaN
6,14,64.03799999999683,25345.115,25409.153,NaN
6,14,64.86799999999857,25345.184,25410.052,NaN
6,8,32.36399999999776,25347.22,25379.584,NaN
6,10,81.8060000000005,25348.189,25429.995,NaN
6,11,64.7970000000023,25348.653,25413.45,NaN
6,14,83.6239999999998,25348.653,25432.277,NaN
6,12,74.53900000000067,25349.857,25424.396,NaN
6,13,57.77900000000227,25350.225,25408.004,NaN
6,12,72.34000000000015,25350.388,25422.728,NaN
6,14,74.68000000000029,25350.757,25425.437,NaN
6,12,77.94800000000032,25350.888,25428.836,NaN
6,8,36.73500000000058,25350.988,25387.723,NaN
6,11,63.8269999999975,25351.057,25414.884,NaN
6,14,56.09600000000137,25351.456,25407.552,NaN
6,-1,72.44700000000012,25351.893,25424.34,NaN
6,12,79.41400000000067,25352.557,25431.971,NaN
6,14,77.08799999999974,25352.692,25429.78,NaN
6,12,87.08499999999913,25353.36,25440.445,NaN
12,5,81.10800000000017,25353.456,25434.564,NaN
6,12,79.91300000000047,25353.892,25433.805,NaN
6,12,77.34599999999773,25354.56,25431.906,NaN
6,14,58.29500000000189,25355.029,25413.324,NaN
6,8,37.0679999999993,25355.46,25392.528,NaN
6,11,57.35000000000218,25355.497,25412.847,NaN
6,12,78.01200000000244,25355.528,25433.54,NaN
6,11,77.47500000000218,25355.797,25433.272,NaN
6,12,78.74699999999939,25357.764,25436.511,NaN
6,14,81.020999999997,25357.864,25438.885,NaN
6,14,73.76499999999942,25358.097,25431.862,NaN
6,14,76.65199999999822,25358.864,25435.516,NaN
6,7,37.76000000000204,25359.033,25396.793,NaN
6,12,84.75700000000143,25359.532,25444.289,NaN
6,14,81.1919999999991,25359.632,25440.824,NaN
6,12,81.41200000000026,25360.569,25441.981,NaN
6,14,86.12800000000061,25360.732,25446.86,NaN
6,14,81.25600000000122,25361.1,25442.356,NaN
6,14,84.32499999999709,25361.4,25445.725,NaN
6,13,55.20999999999913,25361.668,25416.878,NaN
6,14,78.68799999999828,25361.736,25440.424,NaN
6,14,92.23600000000079,25362.736,25454.972,NaN
6,13,87.64600000000064,25362.768,25450.414,NaN
6,10,104.9310000000005,25363.605,25468.536,NaN
6,13,88.6130000000012,25364.571,25453.184,NaN
6,14,70.44499999999971,25364.704,25435.149,NaN
6,13,79.7400000000016,25364.871,25444.611,NaN
3,8,50.32800000000134,25365.192,25415.52,NaN
6,10,101.36100000000079,25365.639,25467.0,NaN
6,12,90.29000000000087,25366.341,25456.631,NaN
6,13,78.46800000000076,25366.504,25444.972,NaN
6,13,84.34499999999753,25367.471,25451.816,NaN
6,13,74.76599999999962,25368.808,25443.574,NaN
6,10,58.98800000000119,25368.94,25427.928,NaN
6,10,58.68499999999767,25369.308,25427.993,NaN
6,13,71.46199999999953,25369.945,25441.407,NaN
6,14,68.39099999999962,25370.409,25438.8,NaN
6,8,70.33499999999913,25370.877,25441.212,NaN
6,13,82.67099999999846,25371.345,25454.016,NaN
6,13,65.92299999999886,25371.644,25437.567,NaN
6,14,61.568999999999505,25372.812,25434.381,NaN
6,13,85.8070000000007,25373.013,25458.82,NaN
6,13,70.12700000000041,25373.013,25443.14,NaN
6,1,28.35699999999997,25373.949,25402.306,NaN
6,14,76.48799999999756,25375.08,25451.568,NaN
6,14,84.625,25375.683,25460.308,NaN
6,8,88.71800000000076,25376.316,25465.034,NaN
6,3,25.811000000001513,25376.316,25402.127,NaN
6,7,89.94800000000032,25377.417,25467.365,NaN
1,10,57.32500000000073,25377.642,25434.967,NaN
6,8,41.23899999999776,25377.753,25418.992,NaN
12,8,51.654999999998836,25377.981,25429.636,NaN
2,6,18.836999999999534,25378.836,25397.673,NaN
12,8,49.0099999999984,25380.089,25429.099,NaN
3,8,93.8760000000002,25380.839,25474.715,NaN
6,2,29.15100000000166,25381.92,25411.071,NaN
6,3,23.173000000002503,25381.957,25405.13,NaN
6,3,31.020000000000437,25382.356,25413.376,NaN
12,8,47.77599999999802,25382.557,25430.333,NaN
6,2,27.046000000002095,25382.889,25409.935,NaN
6,3,24.110999999997148,25384.293,25408.404,NaN
6,3,24.375,25384.96,25409.335,NaN
6,3,22.774999999997817,25385.092,25407.867,NaN
12,8,48.077000000001135,25386.127,25434.204,NaN
6,8,95.49600000000282,25387.26,25482.756,NaN
6,3,18.20600000000195,25387.66,25405.866,NaN
6,3,16.136999999998807,25388.061,25404.198,NaN
12,8,50.182999999997264,25388.329,25438.512,NaN
6,11,63.126000000000204,25388.797,25451.923,NaN
6,8,41.50800000000163,25390.464,25431.972,NaN
13,8,58.86899999999878,25390.918,25449.787,NaN
12,6,53.45499999999811,25391.401,25444.856,NaN
13,6,61.77599999999802,25391.72,25453.496,NaN
12,6,65.67099999999846,25393.665,25459.336,NaN
-1,3,65.27799999999843,25393.876,25459.154,NaN
12,3,75.19300000000294,25394.137,25469.33,NaN
12,7,59.25300000000061,25394.896,25454.149,NaN
12,8,55.26000000000204,25395.564,25450.824,NaN
12,6,69.5759999999973,25395.632,25465.208,NaN
12,8,61.39400000000023,25396.335,25457.729,NaN
12,7,52.440999999998894,25398.072,25450.513,NaN
12,5,74.79499999999825,25400.108,25474.903,NaN
12,5,73.92799999999988,25401.575,25475.503,NaN
12,6,61.19800000000032,25401.942,25463.14,NaN
12,6,61.10399999999936,25408.044,25469.148,NaN
12,5,74.30000000000291,25409.048,25483.348,NaN
3,12,70.45100000000093,25409.37,25479.821,NaN
13,7,54.58799999999974,25409.604,25464.192,NaN
13,7,62.330000000001746,25410.375,25472.705,NaN
12,7,46.206999999998516,25411.18,25457.387,NaN
13,7,58.92699999999968,25411.442,25470.369,NaN
13,8,65.04100000000108,25412.074,25477.115,NaN
13,8,63.104000000003,25412.511,25475.615,NaN
1,6,29.132000000001426,25412.749,25441.881,NaN
6,10,91.58199999999852,25413.356,25504.938,NaN
13,10,55.02599999999802,25413.61,25468.636,NaN
13,7,67.93600000000151,25415.144,25483.08,NaN
12,5,71.09999999999854,25416.552,25487.652,NaN
13,8,62.07500000000073,25417.512,25479.587,NaN
13,8,65.77600000000166,25417.546,25483.322,NaN
13,8,59.53900000000067,25420.948,25480.487,NaN
12,8,55.35900000000038,25421.524,25476.883,NaN
3,7,52.75300000000061,25421.682,25474.435,NaN
13,8,63.07500000000073,25421.716,25484.791,NaN
13,8,69.34700000000157,25422.783,25492.13,NaN
13,8,57.034999999999854,25423.283,25480.318,NaN
12,6,69.33199999999852,25423.5,25492.832,NaN
12,7,80.0659999999989,25423.633,25503.699,NaN
13,5,74.01200000000244,25424.584,25498.596,NaN
13,8,69.94499999999971,25424.79,25494.735,NaN
13,6,72.92000000000189,25425.188,25498.108,NaN
12,3,71.59500000000116,25426.136,25497.731,NaN
3,14,62.888999999999214,25426.219,25489.108,NaN
13,7,65.36599999999817,25426.291,25491.657,NaN
13,8,74.1160000000018,25426.623,25500.739,NaN
12,8,62.36199999999735,25428.434,25490.796,NaN
13,5,78.98099999999977,25428.958,25507.939,NaN
13,8,71.15100000000166,25429.456,25500.607,NaN
13,10,61.89799999999741,25430.863,25492.761,NaN
13,1,80.31500000000233,25430.926,25511.241,NaN
12,1,82.81299999999828,25433.876,25516.689,NaN
13,6,76.45700000000215,25434.067,25510.524,NaN
13,3,94.66300000000047,25435.066,25529.729,NaN
12,1,78.0460000000021,25436.442,25514.488,NaN
13,6,100.77999999999884,25437.303,25538.083,NaN
13,8,77.8869999999988,25442.506,25520.393,NaN
1,10,91.96800000000076,25442.673,25534.641,NaN
12,8,65.23199999999997,25443.051,25508.283,NaN
3,14,77.66699999999764,25443.739,25521.406,NaN
1,-1,58.23899999999776,25445.417,25503.656,NaN
1,-1,71.25200000000041,25456.896,25528.148,NaN
3,11,86.50099999999657,25456.919,25543.42,NaN
3,9,92.77599999999802,25457.555,25550.331,NaN
13,5,82.81299999999828,25460.526,25543.339,NaN
3,13,97.73999999999796,25460.755,25558.495,NaN
-1,14,66.33400000000256,25462.761,25529.095,NaN
6,14,45.78899999999703,25474.881,25520.67,NaN
1,-1,68.91500000000087,25476.181,25545.096,NaN
12,8,48.783000000003085,25479.153,25527.936,NaN
3,12,62.814000000002125,25480.742,25543.556,NaN
3,13,75.21099999999933,25484.013,25559.224,NaN
3,8,43.61899999999878,25484.414,25528.033,NaN
12,8,48.14300000000003,25485.195,25533.338,NaN
12,1,64.09899999999834,25485.561,25549.66,NaN
12,3,58.3859999999986,25488.061,25546.447,NaN
12,8,53.1830000000009,25488.966,25542.149,NaN
12,8,51.04999999999927,25490.233,25541.283,NaN
12,8,51.182999999997264,25490.9,25542.083,NaN
12,8,53.486000000000786,25492.701,25546.187,NaN
12,8,56.92000000000189,25493.403,25550.323,NaN
12,8,55.85499999999956,25495.172,25551.027,NaN
8,12,49.61700000000201,25495.368,25544.985,NaN
12,8,59.22299999999814,25499.074,25558.297,NaN
12,5,58.943999999999505,25500.714,25559.658,NaN
12,10,45.074000000000524,25503.247,25548.321,NaN
2,12,80.83099999999831,25503.467,25584.298,NaN
12,7,38.79399999999805,25505.681,25544.475,NaN
12,10,41.176000000003114,25506.045,25547.221,NaN
13,6,54.599999999998545,25508.911,25563.511,NaN
12,10,33.79100000000108,25511.658,25545.449,NaN
14,8,53.807999999997264,25512.096,25565.904,NaN
12,8,47.28099999999904,25512.853,25560.134,NaN
14,8,55.61099999999715,25513.9,25569.511,NaN
12,8,51.01800000000003,25514.221,25565.239,NaN
3,8,38.74799999999959,25514.678,25553.426,NaN
1,8,40.184000000001106,25514.745,25554.929,NaN
1,12,65.3080000000009,25516.349,25581.657,NaN
12,8,52.91700000000128,25516.662,25569.579,NaN
12,7,67.32500000000073,25516.959,25584.284,NaN
1,10,59.897000000000844,25518.353,25578.25,NaN
12,5,68.39099999999962,25521.532,25589.923,NaN
12,7,70.46099999999933,25522.532,25592.993,NaN
12,8,60.02700000000186,25523.3,25583.327,NaN
3,8,66.57800000000134,25524.19,25590.768,NaN
12,9,51.65899999999965,25525.136,25576.795,NaN
12,6,68.27799999999843,25525.465,25593.743,NaN
12,7,63.98500000000058,25527.072,25591.057,NaN
12,5,68.55500000000029,25528.04,25596.595,NaN
13,8,71.28200000000288,25528.259,25599.541,NaN
12,8,59.08899999999994,25529.008,25588.097,NaN
14,7,71.95999999999913,25530.077,25602.037,NaN
12,8,63.623999999999796,25530.409,25594.033,NaN
12,8,62.197000000000116,25531.306,25593.503,NaN
12,7,62.35599999999977,25532.741,25595.097,NaN
12,5,69.92299999999886,25533.212,25603.135,NaN
14,1,72.93500000000131,25534.018,25606.953,NaN
12,6,72.54300000000148,25534.444,25606.987,NaN
12,7,51.13999999999942,25534.713,25585.853,NaN
14,7,64.41700000000128,25534.752,25599.169,NaN
12,7,41.632000000001426,25537.48,25579.112,NaN
1,12,60.197000000000116,25537.612,25597.809,NaN
12,3,68.7589999999982,25539.685,25608.444,NaN
3,8,89.53399999999965,25540.841,25630.375,NaN
-1,7,62.54500000000189,25541.428,25603.973,NaN
12,8,61.63000000000102,25542.117,25603.747,NaN
-1,8,68.89700000000084,25542.126,25611.023,NaN
3,10,56.72999999999956,25543.909,25600.639,NaN
12,8,60.99499999999898,25543.988,25604.983,NaN
12,3,57.681000000000495,25544.057,25601.738,NaN
12,8,65.16200000000026,25544.255,25609.417,NaN
14,10,68.85499999999956,25544.264,25613.119,NaN
13,7,60.02900000000227,25544.943,25604.972,NaN
12,7,59.751000000000204,25545.053,25604.804,NaN
3,6,38.0480000000025,25545.815,25583.863,NaN
12,7,56.77899999999863,25545.826,25602.605,NaN
12,8,65.53099999999904,25547.389,25612.92,NaN
12,3,54.78099999999904,25548.526,25603.307,NaN
12,8,68.03399999999965,25548.925,25616.959,NaN
12,8,68.03399999999965,25551.361,25619.395,NaN
14,5,82.6939999999995,25551.873,25634.567,NaN
12,7,56.21299999999974,25552.461,25608.674,NaN
12,7,59.516999999999825,25553.432,25612.949,NaN
12,8,70.20600000000195,25553.797,25624.003,NaN
12,8,70.36699999999837,25554.866,25625.233,NaN
12,6,72.78099999999904,25555.73,25628.511,NaN
12,7,67.79100000000108,25556.87,25624.661,NaN
1,6,22.486000000000786,25557.369,25579.855,NaN
12,8,73.7039999999979,25557.703,25631.407,NaN
12,5,62.08600000000297,25558.17,25620.256,NaN
8,12,50.65400000000227,25559.568,25610.222,NaN
12,7,53.647000000000844,25559.634,25613.281,NaN
13,6,73.65599999999904,25560.394,25634.05,NaN
13,7,65.86699999999837,25561.294,25627.161,NaN
13,8,68.14300000000003,25564.666,25632.809,NaN
3,-1,65.78800000000047,25565.801,25631.589,NaN
13,8,66.27899999999863,25567.432,25633.711,NaN
13,8,72.11499999999796,25567.702,25639.817,NaN
13,6,80.1260000000002,25568.636,25648.762,NaN
14,6,67.33299999999872,25568.718,25636.051,NaN
13,7,72.44499999999971,25568.8,25641.245,NaN
13,8,68.6150000000016,25570.336,25638.951,NaN
14,8,70.86100000000079,25570.956,25641.817,NaN
12,6,66.86700000000201,25571.084,25637.951,NaN
12,7,61.91700000000128,25572.319,25634.236,NaN
13,8,68.57999999999811,25572.739,25641.319,NaN
14,7,61.34400000000096,25573.929,25635.273,NaN
13,9,57.93899999999849,25574.276,25632.215,NaN
3,12,81.89400000000023,25574.379,25656.273,NaN
3,7,43.17699999999968,25575.108,25618.285,NaN
13,7,62.463000000003376,25575.242,25637.705,NaN
3,10,60.96599999999671,25576.347,25637.313,NaN
13,8,73.75,25576.444,25650.194,NaN
12,6,58.5,25577.387,25635.887,NaN
13,9,74.35900000000038,25578.844,25653.203,NaN
12,8,67.16799999999785,25578.991,25646.159,NaN
13,8,78.55500000000029,25579.48,25658.035,NaN
1,10,52.06000000000131,25579.681,25631.741,NaN
12,3,86.64800000000105,25580.259,25666.907,NaN
13,5,85.51800000000003,25580.718,25666.236,NaN
13,7,62.23099999999977,25581.048,25643.279,NaN
13,6,117.1919999999991,25582.086,25699.278,NaN
13,7,60.72700000000259,25582.618,25643.345,NaN
13,5,95.06100000000151,25583.655,25678.716,NaN
12,7,68.98999999999796,25584.365,25653.355,NaN
12,5,57.447000000000116,25585.165,25642.612,NaN
14,7,46.52600000000166,25585.641,25632.167,NaN
13,6,124.70699999999852,25586.055,25710.762,NaN
12,11,88.16300000000047,25586.264,25674.427,NaN
1,12,70.43799999999828,25588.0,25658.438,NaN
12,10,56.21900000000096,25590.601,25646.82,NaN
1,10,110.10699999999997,25592.871,25702.978,NaN
12,6,99.6369999999988,25593.872,25693.509,NaN
1,8,81.85599999999977,25594.465,25676.321,NaN
12,8,68.40199999999822,25595.573,25663.975,NaN
12,8,71.63299999999799,25600.449,25672.082,NaN
1,6,32.565999999998894,25607.82,25640.386,NaN
3,6,27.70300000000134,25608.444,25636.147,NaN
1,10,54.780000000002474,25609.924,25664.704,NaN
3,10,54.358000000000175,25611.515,25665.873,NaN
3,10,52.15400000000227,25614.387,25666.541,NaN
14,10,33.35100000000239,25618.708,25652.059,NaN
12,10,34.95999999999913,25618.899,25653.859,NaN
3,12,74.72200000000157,25620.588,25695.31,NaN
12,8,52.97999999999956,25620.77,25673.75,NaN
1,12,71.60099999999875,25620.837,25692.438,NaN
14,10,108.4320000000007,25622.376,25730.808,NaN
12,8,50.71700000000055,25623.702,25674.419,NaN
1,12,68.29899999999907,25624.839,25693.138,NaN
14,8,54.27700000000186,25626.48,25680.757,NaN
14,5,81.13300000000163,25627.446,25708.579,NaN
3,12,61.3070000000007,25627.499,25688.806,NaN
11,7,52.074000000000524,25628.611,25680.685,NaN
14,6,57.814000000002125,25628.852,25686.666,NaN
12,8,53.82099999999991,25629.342,25683.163,NaN
12,7,58.01199999999881,25630.113,25688.125,NaN
13,3,78.54899999999907,25630.202,25708.751,NaN
14,7,57.54199999999764,25630.917,25688.459,NaN
12,7,60.15100000000166,25631.71,25691.861,NaN
14,3,84.40599999999904,25631.789,25716.195,NaN
12,6,61.46700000000055,25634.447,25695.914,NaN
1,8,39.67199999999866,25637.183,25676.855,NaN
12,7,62.95000000000073,25637.753,25700.703,NaN
12,7,57.943999999999505,25638.123,25696.067,NaN
1,10,43.80500000000029,25638.652,25682.457,NaN
13,8,65.94499999999971,25639.642,25705.587,NaN
13,5,67.70400000000154,25640.376,25708.08,NaN
14,6,77.20300000000134,25640.565,25717.768,NaN
1,-1,66.40899999999965,25642.055,25708.464,NaN
12,6,63.5679999999993,25646.326,25709.894,NaN
3,5,34.19599999999991,25647.887,25682.083,NaN
2,12,69.94599999999991,25652.392,25722.338,NaN
12,8,58.52000000000044,25652.803,25711.323,NaN
12,-1,67.10599999999977,25656.002,25723.108,NaN
14,8,61.48500000000058,25656.845,25718.33,NaN
12,9,48.457000000002154,25657.37,25705.827,NaN
14,7,55.573999999996886,25657.579,25713.153,NaN
14,7,58.771999999997206,25657.649,25716.421,NaN
12,8,63.29900000000271,25658.67,25721.969,NaN
12,5,52.04599999999846,25658.77,25710.816,NaN
8,6,85.16100000000006,25663.807,25748.968,NaN
3,6,17.260000000002037,25665.138,25682.398,NaN
3,12,60.60100000000239,25665.438,25726.039,NaN
12,6,62.29399999999805,25665.65,25727.944,NaN
7,1,56.77300000000105,25667.003,25723.776,NaN
14,10,47.529999999998836,25667.793,25715.323,NaN
12,8,55.720000000001164,25668.751,25724.471,NaN
-1,6,73.23500000000058,25669.558,25742.793,NaN
1,12,83.3179999999993,25672.756,25756.074,NaN
3,10,43.88000000000102,25672.947,25716.827,NaN
3,5,42.005999999997584,25673.88,25715.886,NaN
14,8,54.13999999999942,25674.233,25728.373,NaN
1,7,33.78900000000067,25675.924,25709.713,NaN
12,8,53.18699999999808,25676.024,25729.211,NaN
13,8,47.288000000000466,25676.551,25723.839,NaN
1,7,42.638999999999214,25678.186,25720.825,NaN
1,5,41.13799999999901,25678.186,25719.324,NaN
14,5,69.55199999999968,25679.736,25749.288,NaN
1,7,34.763999999999214,25680.121,25714.885,NaN
14,6,72.5679999999993,25680.437,25753.005,NaN
13,8,56.896999999997206,25682.187,25739.084,NaN
-1,8,58.21399999999994,25683.107,25741.321,NaN
1,7,51.04000000000087,25683.333,25734.373,NaN
12,8,43.80500000000029,25684.002,25727.807,NaN
12,5,64.78900000000067,25685.066,25749.855,NaN
8,1,36.37100000000282,25685.563,25721.934,NaN
14,8,61.68600000000151,25686.245,25747.931,NaN
12,5,56.00900000000183,25686.57,25742.579,NaN
10,11,16.761999999998807,25686.629,25703.391,NaN
12,8,54.35599999999977,25686.667,25741.023,NaN
1,10,53.24699999999939,25688.738,25741.985,NaN
1,14,68.84499999999753,25691.576,25760.421,NaN
12,8,55.35599999999977,25692.406,25747.762,NaN
3,10,52.61899999999878,25692.435,25745.054,NaN
13,8,57.76400000000285,25692.834,25750.598,NaN
1,-1,68.21199999999953,25692.841,25761.053,NaN
12,7,44.99799999999959,25693.479,25738.477,NaN
12,8,50.55000000000291,25694.509,25745.059,NaN
13,8,52.32600000000093,25695.368,25747.694,NaN
3,10,46.14600000000064,25695.839,25741.985,NaN
12,8,49.68000000000029,25696.747,25746.427,NaN
13,1,65.71700000000055,25697.335,25763.052,NaN
14,8,70.35900000000038,25698.825,25769.184,NaN
12,2,71.93500000000131,25699.215,25771.15,NaN
12,7,44.03399999999965,25699.751,25743.785,NaN
3,5,29.85699999999997,25701.179,25731.036,NaN
1,7,43.02900000000227,25701.92,25744.949,NaN
12,10,43.06999999999971,25702.287,25745.357,NaN
12,8,51.28399999999965,25702.317,25753.601,NaN
1,10,45.10499999999956,25705.624,25750.729,NaN
13,7,56.991000000001804,25709.314,25766.305,NaN
1,10,45.346999999997934,25709.454,25754.801,NaN
12,8,47.24600000000282,25709.458,25756.704,NaN
13,7,59.425999999999476,25710.418,25769.844,NaN
12,8,45.875,25710.627,25756.502,NaN
1,10,48.30500000000029,25710.796,25759.101,NaN
5,12,56.702000000001135,25710.948,25767.65,NaN
5,-1,54.108000000000175,25711.416,25765.524,NaN
1,10,41.5669999999991,25711.696,25753.263,NaN
12,7,53.64500000000044,25711.859,25765.504,NaN
13,7,58.72200000000157,25712.852,25771.574,NaN
5,12,65.44800000000032,25713.051,25778.499,NaN
12,7,54.30899999999747,25713.399,25767.708,NaN
1,12,68.53100000000268,25714.368,25782.899,NaN
13,5,77.91599999999744,25715.452,25793.368,NaN
12,7,54.0769999999975,25715.668,25769.745,NaN
12,5,55.580000000001746,25716.298,25771.878,NaN
1,12,72.90300000000207,25716.636,25789.539,NaN
5,13,65.13400000000183,25717.356,25782.49,NaN
13,7,53.318999999999505,25717.791,25771.11,NaN
1,9,53.887000000002445,25719.104,25772.991,NaN
5,12,66.25,25719.155,25785.405,NaN
5,12,52.46600000000035,25720.159,25772.625,NaN
6,14,60.2980000000025,25720.173,25780.471,NaN
5,1,22.572000000000116,25720.924,25743.496,NaN
5,-1,53.40899999999965,25721.328,25774.737,NaN
12,7,54.640000000003056,25722.207,25776.847,NaN
5,14,59.54699999999866,25722.36,25781.907,NaN
5,7,23.161000000000058,25723.36,25746.521,NaN
12,7,55.74099999999817,25723.543,25779.284,NaN
1,12,61.758999999998196,25723.844,25785.603,NaN
12,8,64.59999999999854,25724.34,25788.94,NaN
12,8,65.66100000000006,25724.643,25790.304,NaN
5,14,58.87800000000061,25725.264,25784.142,NaN
1,12,74.14400000000023,25725.344,25799.488,NaN
6,14,54.19599999999991,25725.508,25779.704,NaN
12,8,62.025000000001455,25725.675,25787.7,NaN
12,7,43.56600000000253,25726.011,25769.577,NaN
5,14,54.87800000000061,25726.231,25781.109,NaN
6,14,57.4320000000007,25726.378,25783.81,NaN
1,13,76.83199999999852,25726.412,25803.244,NaN
5,13,70.9419999999991,25727.532,25798.474,NaN
12,6,59.86199999999735,25727.578,25787.44,NaN
12,7,35.76199999999881,25727.874,25763.636,NaN
7,-1,45.90100000000166,25728.232,25774.133,NaN
6,-1,56.397000000000844,25728.314,25784.711,NaN
