origin,destination,travelTime,entryTime,exitTime,travelDistance
1,10,41.64600000000064,25268.307,25309.953,NaN
13,8,63.12199999999939,25269.628,25332.75,NaN
1,8,60.206999999998516,25275.079,25335.286,NaN
1,12,78.84500000000116,25277.011,25355.856,NaN
12,10,33.35099999999875,25277.973,25311.324,NaN
12,8,51.74199999999837,25278.072,25329.814,NaN
12,8,50.83400000000256,25279.78,25330.614,NaN
12,7,54.5570000000007,25281.548,25336.105,NaN
12,8,61.245999999999185,25283.184,25344.43,NaN
3,12,77.31100000000151,25284.519,25361.83,NaN
12,6,64.72300000000178,25285.482,25350.205,NaN
12,8,56.977999999999156,25286.448,25343.426,NaN
12,8,62.11800000000221,25286.884,25349.002,NaN
12,6,65.91999999999825,25287.556,25353.476,NaN
12,8,61.54599999999846,25295.664,25357.21,NaN
12,6,54.94499999999971,25297.564,25352.509,NaN
12,6,64.2599999999984,25297.593,25361.853,NaN
12,8,69.75600000000122,25299.798,25369.554,NaN
3,7,58.190999999998894,25307.542,25365.733,NaN
6,14,57.39999999999782,25307.896,25365.296,NaN
10,14,36.22500000000218,25308.583,25344.808,NaN
6,12,53.93499999999767,25308.829,25362.764,NaN
10,12,43.03700000000026,25309.215,25352.252,NaN
10,13,55.71099999999933,25309.983,25365.694,NaN
6,12,54.0679999999993,25310.932,25365.0,NaN
1,7,43.97099999999773,25311.219,25355.19,NaN
6,12,51.59600000000137,25311.832,25363.428,NaN
6,12,63.84100000000035,25312.702,25376.543,NaN
10,-1,33.344999999997526,25312.758,25346.103,NaN
6,12,54.36699999999837,25313.269,25367.636,NaN
10,12,25.34900000000198,25313.391,25338.74,NaN
6,12,57.39899999999761,25314.238,25371.637,NaN
1,8,47.32300000000032,25314.355,25361.678,NaN
6,13,66.13800000000265,25314.37,25380.508,NaN
10,-1,32.78399999999965,25315.656,25348.44,NaN
10,14,36.08899999999994,25316.459,25352.548,NaN
10,14,36.25500000000102,25316.493,25352.748,NaN
6,12,63.91200000000026,25316.872,25380.784,NaN
6,12,56.16700000000128,25317.373,25373.54,NaN
10,14,38.460000000002765,25317.493,25355.953,NaN
10,-1,35.28900000000067,25317.895,25353.184,NaN
10,12,38.72999999999956,25319.031,25357.761,NaN
10,-1,34.78899999999703,25319.631,25354.42,NaN
10,14,38.52799999999843,25319.661,25358.189,NaN
10,13,45.56399999999849,25319.731,25365.295,NaN
6,12,54.93499999999767,25319.809,25374.744,NaN
6,12,61.9419999999991,25320.34,25382.282,NaN
10,14,42.83099999999831,25320.364,25363.195,NaN
1,10,56.227999999999156,25320.463,25376.691,NaN
10,14,45.534999999999854,25320.627,25366.162,NaN
1,13,73.66300000000047,25321.131,25394.794,NaN
10,14,46.501000000000204,25321.299,25367.8,NaN
10,13,48.1349999999984,25321.429,25369.564,NaN
10,13,48.20100000000093,25321.699,25369.9,NaN
6,12,58.375,25322.109,25380.484,NaN
6,7,30.17699999999968,25322.176,25352.353,NaN
10,14,49.56800000000294,25322.368,25371.936,NaN
6,12,61.50900000000183,25322.944,25384.453,NaN
6,12,57.20600000000195,25323.278,25380.484,NaN
6,-1,57.36199999999735,25323.578,25380.94,NaN
10,14,48.16500000000087,25323.903,25372.068,NaN
6,-1,50.02400000000125,25324.744,25374.768,NaN
6,12,58.20400000000154,25324.78,25382.984,NaN
6,12,50.56300000000192,25324.813,25375.376,NaN
10,13,36.95600000000195,25324.903,25361.859,NaN
6,13,74.85399999999936,25325.013,25399.867,NaN
10,13,29.71600000000035,25325.467,25355.183,NaN
10,13,34.99099999999817,25326.235,25361.226,NaN
6,12,64.54500000000189,25326.313,25390.858,NaN
6,12,59.73700000000099,25326.349,25386.086,NaN
3,6,26.81000000000131,25326.431,25353.241,NaN
1,6,21.441000000002532,25327.063,25348.504,NaN
6,12,63.71100000000297,25327.117,25390.828,NaN
10,13,30.483000000000175,25327.14,25357.623,NaN
10,13,31.01800000000003,25327.272,25358.29,NaN
10,13,43.425999999999476,25327.34,25370.766,NaN
6,14,63.47599999999875,25327.648,25391.124,NaN
6,12,96.14700000000084,25327.849,25423.996,NaN
1,12,73.4310000000005,25327.903,25401.334,NaN
10,14,48.53600000000006,25328.439,25376.975,NaN
6,-1,68.60699999999997,25328.986,25397.593,NaN
6,12,64.60800000000017,25328.986,25393.594,NaN
1,12,64.22200000000157,25329.171,25393.393,NaN
6,13,81.79399999999805,25329.184,25410.978,NaN
6,14,67.90999999999985,25329.517,25397.427,NaN
12,6,52.14500000000044,25329.628,25381.773,NaN
6,14,62.20799999999872,25330.216,25392.424,NaN
6,8,36.797999999998865,25330.216,25367.014,NaN
6,14,65.9439999999995,25330.216,25396.16,NaN
10,14,44.49199999999837,25330.376,25374.868,NaN
10,-1,42.564000000002125,25330.441,25373.005,NaN
4,12,71.48600000000079,25330.784,25402.27,NaN
6,14,70.67399999999907,25330.954,25401.628,NaN
6,14,64.47299999999814,25330.984,25395.457,NaN
10,13,51.470000000001164,25331.244,25382.714,NaN
10,-1,50.005999999997584,25332.042,25382.048,NaN
10,11,47.33499999999913,25332.08,25379.415,NaN
6,14,68.11100000000079,25332.253,25400.364,NaN
6,12,71.58500000000276,25332.652,25404.237,NaN
10,14,49.73500000000058,25332.879,25382.614,NaN
6,12,71.25200000000041,25332.888,25404.14,NaN
10,11,29.588999999999942,25332.94,25362.529,NaN
6,-1,57.065999999998894,25333.09,25390.156,NaN
10,13,52.34300000000076,25333.108,25385.451,NaN
6,13,88.16600000000108,25333.189,25421.355,NaN
6,14,74.4509999999973,25333.221,25407.672,NaN
6,14,73.08299999999872,25333.321,25406.404,NaN
10,13,50.5669999999991,25334.112,25384.679,NaN
10,14,56.40799999999945,25334.143,25390.551,NaN
10,13,44.76100000000224,25334.247,25379.008,NaN
6,-1,66.77000000000044,25334.326,25401.096,NaN
6,12,77.52300000000105,25334.457,25411.98,NaN
10,13,43.16299999999683,25334.579,25377.742,NaN
6,14,73.51800000000003,25334.69,25408.208,NaN
10,13,58.41200000000026,25334.978,25393.39,NaN
10,13,43.35900000000038,25335.18,25378.539,NaN
6,-1,70.34800000000178,25335.424,25405.772,NaN
10,13,47.103000000002794,25335.744,25382.847,NaN
6,14,69.84800000000178,25336.624,25406.472,NaN
6,12,71.25200000000041,25336.624,25407.876,NaN
6,-1,64.07400000000052,25336.893,25400.967,NaN
6,14,79.65399999999863,25337.325,25416.979,NaN
6,14,76.95599999999831,25337.524,25414.48,NaN
10,14,53.33999999999651,25337.616,25390.956,NaN
6,12,81.89400000000023,25338.328,25420.222,NaN
6,8,37.33799999999974,25338.892,25376.23,NaN
6,13,77.79000000000087,25338.892,25416.682,NaN
6,-1,80.59200000000055,25339.093,25419.685,NaN
6,13,74.08199999999852,25339.396,25413.478,NaN
10,13,44.77100000000064,25339.479,25384.25,NaN
6,13,91.6369999999988,25339.66,25431.297,NaN
6,-1,61.04000000000087,25339.728,25400.768,NaN
6,8,40.27000000000044,25340.296,25380.566,NaN
6,12,88.0,25340.829,25428.829,NaN
6,7,40.05699999999706,25340.829,25380.886,NaN
6,-1,58.4320000000007,25341.064,25399.496,NaN
6,-1,90.96299999999974,25341.697,25432.66,NaN
12,8,36.72399999999834,25342.542,25379.266,NaN
6,12,91.80500000000029,25342.933,25434.738,NaN
6,14,95.17099999999846,25343.901,25439.072,NaN
6,13,64.50699999999779,25344.165,25408.672,NaN
6,12,93.13899999999921,25344.301,25437.44,NaN
10,14,53.43700000000172,25344.855,25398.292,NaN
6,12,90.10199999999895,25345.269,25435.371,NaN
10,13,55.276999999998225,25345.419,25400.696,NaN
6,13,60.470000000001164,25345.501,25405.971,NaN
6,13,67.87700000000041,25345.569,25413.446,NaN
13,8,82.8060000000005,25346.908,25429.714,NaN
1,6,24.404999999998836,25347.023,25371.428,NaN
6,12,86.87099999999919,25348.069,25434.94,NaN
6,8,41.473000000001775,25348.405,25389.878,NaN
6,9,69.32500000000073,25349.236,25418.561,NaN
6,8,45.641999999999825,25349.64,25395.282,NaN
6,13,62.83799999999974,25350.34,25413.178,NaN
6,12,86.19800000000032,25352.277,25438.475,NaN
6,13,56.69499999999971,25352.677,25409.372,NaN
6,1,22.54200000000128,25353.177,25375.719,NaN
6,-1,28.949000000000524,25353.645,25382.594,NaN
10,13,51.1349999999984,25353.667,25404.802,NaN
6,3,29.84599999999773,25355.111,25384.957,NaN
6,1,27.51100000000224,25355.712,25383.223,NaN
6,3,36.921000000002095,25355.746,25392.667,NaN
6,1,19.31000000000131,25355.977,25375.287,NaN
6,3,34.68500000000131,25356.48,25391.165,NaN
6,3,27.614000000001397,25359.849,25387.463,NaN
12,8,44.233000000000175,25360.525,25404.758,NaN
6,7,114.8969999999972,25364.488,25479.385,NaN
12,5,50.63999999999942,25365.365,25416.005,NaN
12,8,53.005999999997584,25367.168,25420.174,NaN
6,3,32.21299999999974,25370.229,25402.442,NaN
3,7,43.4429999999993,25371.811,25415.254,NaN
3,8,42.99199999999837,25372.178,25415.17,NaN
3,8,41.891999999999825,25373.378,25415.27,NaN
12,8,49.66599999999744,25373.844,25423.51,NaN
14,6,65.65999999999985,25374.808,25440.468,NaN
1,13,97.21700000000055,25378.591,25475.808,NaN
3,8,45.62299999999959,25379.051,25424.674,NaN
12,8,59.57800000000134,25379.884,25439.462,NaN
12,6,54.68000000000029,25380.28,25434.96,NaN
11,8,46.5669999999991,25380.415,25426.982,NaN
12,6,63.21899999999732,25381.183,25444.402,NaN
7,6,29.019000000000233,25381.318,25410.337,NaN
12,6,68.45899999999892,25382.015,25450.474,NaN
12,8,60.315999999998894,25382.882,25443.198,NaN
6,10,39.494000000002416,25382.939,25422.433,NaN
1,12,79.64199999999983,25385.526,25465.168,NaN
13,7,59.53700000000026,25387.016,25446.553,NaN
10,5,29.674000000002707,25387.099,25416.773,NaN
13,8,66.95799999999872,25387.952,25454.91,NaN
6,14,74.05100000000311,25391.617,25465.668,NaN
13,3,92.40399999999863,25391.659,25484.063,NaN
13,8,51.375,25393.623,25444.998,NaN
13,8,73.5,25395.258,25468.758,NaN
13,8,51.13999999999942,25395.362,25446.502,NaN
1,8,67.73799999999756,25397.08,25464.818,NaN
12,6,68.96099999999933,25399.703,25468.664,NaN
1,8,76.48400000000038,25405.518,25482.002,NaN
12,3,75.5189999999966,25405.776,25481.295,NaN
-1,7,64.10699999999997,25409.806,25473.913,NaN
12,3,75.11800000000221,25411.778,25486.896,NaN
1,12,104.66599999999744,25414.025,25518.691,NaN
1,14,75.89900000000125,25415.693,25491.592,NaN
3,8,116.73700000000099,25416.889,25533.626,NaN
14,8,53.34200000000055,25421.552,25474.894,NaN
12,3,73.48600000000079,25424.761,25498.247,NaN
12,6,64.65799999999945,25430.498,25495.156,NaN
12,8,52.306000000000495,25431.968,25484.274,NaN
1,6,19.299000000002707,25434.046,25453.345,NaN
13,8,63.28600000000006,25435.0,25498.286,NaN
3,11,81.21500000000015,25436.677,25517.892,NaN
13,8,64.75800000000163,25436.8,25501.558,NaN
12,8,51.608000000000175,25436.87,25488.478,NaN
12,8,48.22999999999956,25438.808,25487.038,NaN
13,8,63.116000000001804,25440.942,25504.058,NaN
12,8,52.67199999999866,25441.81,25494.482,NaN
13,8,65.85399999999936,25442.34,25508.194,NaN
12,8,52.8080000000009,25443.278,25496.086,NaN
12,7,55.18999999999869,25445.483,25500.673,NaN
14,7,56.73400000000038,25449.111,25505.845,NaN
1,14,84.57800000000134,25453.6,25538.178,NaN
14,7,64.3760000000002,25455.352,25519.728,NaN
12,6,52.375,25458.097,25510.472,NaN
12,6,49.73899999999776,25458.397,25508.136,NaN
3,11,103.77200000000084,25458.871,25562.643,NaN
12,7,55.69599999999991,25461.897,25517.593,NaN
12,8,60.483000000000175,25463.999,25524.482,NaN
1,14,81.0679999999993,25464.014,25545.082,NaN
12,8,57.87800000000061,25464.968,25522.846,NaN
12,8,52.809000000001106,25469.637,25522.446,NaN
13,1,73.2980000000025,25470.403,25543.701,NaN
12,7,54.028000000002066,25471.706,25525.734,NaN
12,6,60.979000000003,25473.313,25534.292,NaN
3,6,32.48400000000038,25475.352,25507.836,NaN
1,-1,76.72999999999956,25475.825,25552.555,NaN
12,8,55.80500000000029,25476.017,25531.822,NaN
12,8,57.379000000000815,25476.147,25533.526,NaN
3,6,29.34100000000035,25478.159,25507.5,NaN
13,7,66.8090000000011,25478.545,25545.354,NaN
12,8,58.17699999999968,25478.785,25536.962,NaN
12,7,57.86199999999735,25480.184,25538.046,NaN
12,7,61.80199999999968,25481.084,25542.886,NaN
14,6,71.13100000000122,25481.984,25553.115,NaN
1,6,19.86200000000099,25486.87,25506.732,NaN
12,7,61.602999999999156,25487.223,25548.826,NaN
14,8,62.12199999999939,25487.488,25549.61,NaN
14,5,68.8660000000018,25488.388,25557.254,NaN
12,8,56.56999999999971,25490.396,25546.966,NaN
12,6,59.65200000000186,25493.263,25552.915,NaN
3,12,80.71299999999974,25495.572,25576.285,NaN
12,8,56.5099999999984,25496.0,25552.51,NaN
12,8,55.04199999999764,25496.468,25551.51,NaN
12,7,58.297999999998865,25497.268,25555.566,NaN
13,8,61.32099999999991,25497.865,25559.186,NaN
12,7,58.33299999999872,25498.433,25556.766,NaN
3,8,78.22999999999956,25498.608,25576.838,NaN
12,8,56.577000000001135,25499.905,25556.482,NaN
-1,5,71.30099999999948,25500.365,25571.666,NaN
13,8,59.51299999999901,25500.836,25560.349,NaN
14,8,57.0779999999977,25503.54,25560.618,NaN
13,8,56.715000000000146,25503.603,25560.318,NaN
1,12,64.75300000000061,25503.724,25568.477,NaN
12,6,60.78199999999924,25503.745,25564.527,NaN
3,7,45.005999999997584,25504.951,25549.957,NaN
-1,7,50.0580000000009,25505.94,25555.998,NaN
12,8,57.241000000001804,25506.481,25563.722,NaN
14,7,63.30400000000009,25506.81,25570.114,NaN
-1,6,64.52299999999741,25506.844,25571.367,NaN
12,8,60.21399999999994,25508.08,25568.294,NaN
12,7,52.02400000000125,25512.318,25564.342,NaN
12,8,53.237999999997555,25512.952,25566.19,NaN
12,7,46.417999999997846,25512.952,25559.37,NaN
1,10,49.41500000000087,25513.066,25562.481,NaN
12,8,51.86899999999878,25514.72,25566.589,NaN
12,8,55.34200000000055,25515.288,25570.63,NaN
13,8,57.1820000000007,25515.316,25572.498,NaN
12,7,47.749000000003434,25515.456,25563.205,NaN
12,7,52.65799999999945,25515.856,25568.514,NaN
13,10,52.50199999999677,25515.954,25568.456,NaN
3,7,59.42399999999907,25516.362,25575.786,NaN
-1,5,29.765000000003056,25516.672,25546.437,NaN
12,8,55.10499999999956,25517.693,25572.798,NaN
3,10,51.858000000000175,25518.198,25570.056,NaN
13,8,59.28199999999924,25518.252,25577.534,NaN
12,8,53.836999999999534,25518.389,25572.226,NaN
13,7,61.13900000000285,25518.851,25579.99,NaN
13,7,55.69499999999971,25518.99,25574.685,NaN
3,8,48.89800000000105,25520.532,25569.43,NaN
12,8,56.81000000000131,25520.76,25577.57,NaN
14,8,51.840000000000146,25523.494,25575.334,NaN
6,14,64.27600000000166,25524.352,25588.628,NaN
12,7,47.483000000000175,25525.034,25572.517,NaN
13,7,53.82800000000134,25525.43,25579.258,NaN
14,8,56.784999999999854,25525.757,25582.542,NaN
12,8,52.306000000000495,25525.964,25578.27,NaN
3,10,57.36300000000119,25526.172,25583.535,NaN
13,8,52.84400000000096,25527.53,25580.374,NaN
13,8,66.854000000003,25527.564,25594.418,NaN
12,8,51.2390000000014,25527.767,25579.006,NaN
13,7,62.806000000000495,25528.095,25590.901,NaN
12,8,53.50499999999738,25528.237,25581.742,NaN
13,8,53.27600000000166,25528.566,25581.842,NaN
12,8,54.27499999999782,25528.967,25583.242,NaN
13,8,60.31100000000151,25529.035,25589.346,NaN
5,13,68.93999999999869,25529.258,25598.198,NaN
14,7,54.23400000000038,25530.396,25584.63,NaN
12,8,54.943999999999505,25530.934,25585.878,NaN
12,8,55.8070000000007,25531.335,25587.142,NaN
13,7,66.3080000000009,25531.802,25598.11,NaN
12,8,52.07500000000073,25532.571,25584.646,NaN
12,8,51.07099999999991,25532.639,25583.71,NaN
13,8,58.67900000000009,25532.867,25591.546,NaN
13,7,55.03099999999904,25533.103,25588.134,NaN
14,8,62.58599999999933,25533.304,25595.89,NaN
13,7,55.831999999998516,25533.502,25589.334,NaN
13,7,57.632000000001426,25534.138,25591.77,NaN
12,7,50.254000000000815,25534.207,25584.461,NaN
12,7,61.73199999999997,25534.341,25596.073,NaN
13,7,58.50300000000061,25535.535,25594.038,NaN
12,7,49.75699999999779,25535.54,25585.297,NaN
13,9,54.733000000000175,25535.573,25590.306,NaN
12,8,55.611000000000786,25535.975,25591.586,NaN
12,5,62.4220000000023,25536.408,25598.83,NaN
13,10,54.83700000000317,25536.706,25591.543,NaN
13,10,53.03500000000349,25536.706,25589.741,NaN
12,7,52.228000000002794,25537.173,25589.401,NaN
13,10,55.43799999999828,25537.274,25592.712,NaN
12,10,51.56299999999828,25537.376,25588.939,NaN
12,8,59.31299999999828,25537.609,25596.922,NaN
13,8,65.58799999999974,25538.074,25603.662,NaN
-1,6,58.48500000000058,25538.178,25596.663,NaN
13,8,58.77900000000227,25538.511,25597.29,NaN
13,8,63.57999999999811,25538.61,25602.19,NaN
13,8,68.4880000000012,25538.71,25607.198,NaN
12,8,62.6820000000007,25539.012,25601.694,NaN
14,6,59.185999999997875,25539.773,25598.959,NaN
12,10,49.36200000000099,25541.048,25590.41,NaN
13,5,73.47000000000116,25541.376,25614.846,NaN
13,8,68.72300000000178,25541.746,25610.469,NaN
13,8,70.99299999999857,25541.844,25612.837,NaN
13,10,56.641999999999825,25542.076,25598.718,NaN
14,5,63.25900000000183,25542.243,25605.502,NaN
14,11,105.6239999999998,25542.341,25647.965,NaN
12,8,56.41100000000006,25542.915,25599.326,NaN
13,10,57.87299999999959,25542.946,25600.819,NaN
12,8,58.01100000000224,25543.015,25601.026,NaN
14,6,58.85499999999956,25543.08,25601.935,NaN
13,6,65.2589999999982,25543.68,25608.939,NaN
3,8,35.61099999999715,25544.327,25579.938,NaN
1,8,40.04899999999907,25544.397,25584.446,NaN
14,8,69.59000000000015,25544.416,25614.006,NaN
13,8,65.15200000000186,25544.782,25609.934,NaN
12,8,54.30699999999706,25544.919,25599.226,NaN
3,8,40.54599999999846,25545.663,25586.209,NaN
13,8,67.75599999999758,25545.718,25613.474,NaN
-1,7,64.50600000000122,25545.784,25610.29,NaN
12,8,54.00500000000102,25545.853,25599.858,NaN
13,10,61.078999999997905,25547.116,25608.195,NaN
13,8,72.96600000000035,25547.248,25620.214,NaN
5,1,32.9900000000016,25547.978,25580.968,NaN
12,6,72.36000000000058,25548.055,25620.415,NaN
14,3,62.14900000000125,25548.082,25610.231,NaN
14,-1,53.479000000003,25548.652,25602.131,NaN
12,6,43.60200000000259,25548.889,25592.491,NaN
12,8,66.9519999999975,25549.185,25616.137,NaN
13,6,79.54399999999805,25549.451,25628.995,NaN
13,7,76.04699999999866,25550.322,25626.369,NaN
14,1,85.40399999999863,25551.22,25636.624,NaN
13,6,74.77500000000146,25551.352,25626.127,NaN
14,8,71.19700000000012,25551.921,25623.118,NaN
14,7,78.21800000000076,25552.424,25630.642,NaN
12,8,62.784999999999854,25553.192,25615.977,NaN
13,8,71.05999999999767,25553.526,25624.586,NaN
13,6,87.01599999999962,25553.559,25640.575,NaN
13,8,71.7280000000028,25553.69,25625.418,NaN
3,10,50.15299999999843,25555.007,25605.16,NaN
14,1,80.2410000000018,25555.32,25635.561,NaN
13,8,72.56400000000212,25558.262,25630.826,NaN
3,10,54.18799999999828,25558.611,25612.799,NaN
12,8,66.25400000000081,25560.068,25626.322,NaN
12,3,79.13000000000102,25560.332,25639.462,NaN
10,7,63.32099999999991,25562.883,25626.204,NaN
12,8,62.748999999999796,25563.005,25625.754,NaN
12,7,71.24299999999857,25563.271,25634.514,NaN
13,3,79.59899999999834,25563.899,25643.498,NaN
12,7,67.71100000000297,25565.403,25633.114,NaN
3,11,69.67199999999866,25566.016,25635.688,NaN
12,3,70.34900000000198,25566.709,25637.058,NaN
12,6,73.89700000000084,25567.178,25641.075,NaN
12,6,83.20100000000093,25567.777,25650.978,NaN
12,7,70.47599999999875,25568.341,25638.817,NaN
12,8,89.37800000000061,25570.744,25660.122,NaN
12,3,81.22299999999814,25571.379,25652.602,NaN
12,6,80.60699999999997,25571.712,25652.319,NaN
14,8,64.42399999999907,25574.31,25638.734,NaN
13,3,72.85599999999977,25575.814,25648.67,NaN
12,8,58.97899999999936,25575.983,25634.962,NaN
13,8,70.86299999999756,25580.151,25651.014,NaN
3,10,49.08399999999892,25582.803,25631.887,NaN
12,8,63.31199999999808,25583.294,25646.606,NaN
12,7,66.80500000000029,25583.393,25650.198,NaN
13,7,66.24199999999837,25585.523,25651.765,NaN
12,8,68.98799999999756,25586.562,25655.55,NaN
12,8,64.52000000000044,25589.798,25654.318,NaN
3,10,64.86100000000079,25592.546,25657.407,NaN
3,7,63.327000000001135,25593.711,25657.038,NaN
10,12,52.07600000000093,25594.111,25646.187,NaN
12,8,62.0109999999986,25594.803,25656.814,NaN
1,9,68.23099999999977,25596.583,25664.814,NaN
13,10,67.65300000000207,25596.602,25664.255,NaN
12,9,50.126000000000204,25600.009,25650.135,NaN
2,-1,69.52500000000146,25600.618,25670.143,NaN
14,8,55.91699999999764,25602.169,25658.086,NaN
12,10,38.887000000002445,25602.476,25641.363,NaN
12,10,40.852999999999156,25603.346,25644.199,NaN
14,8,50.641999999999825,25604.24,25654.882,NaN
12,8,50.470000000001164,25604.548,25655.018,NaN
12,8,52.67499999999927,25606.179,25658.854,NaN
13,7,53.55899999999747,25607.383,25660.942,NaN
12,7,54.193999999999505,25607.447,25661.641,NaN
12,7,51.75499999999738,25607.918,25659.673,NaN
3,8,49.72399999999834,25608.062,25657.786,NaN
14,7,66.3739999999998,25609.016,25675.39,NaN
12,7,46.1150000000016,25611.122,25657.237,NaN
2,9,65.63299999999799,25611.93,25677.563,NaN
12,8,56.04100000000108,25612.457,25668.498,NaN
1,10,55.38999999999942,25612.701,25668.091,NaN
12,6,72.02899999999863,25612.721,25684.75,NaN
14,7,58.59799999999814,25612.952,25671.55,NaN
12,8,61.78700000000026,25613.519,25675.306,NaN
14,7,50.626000000000204,25613.72,25664.346,NaN
14,7,62.43699999999808,25613.952,25676.389,NaN
12,1,57.568999999999505,25615.094,25672.663,NaN
12,7,53.293000000001484,25616.225,25669.518,NaN
12,6,68.59200000000055,25616.394,25684.986,NaN
14,7,48.925999999999476,25616.588,25665.514,NaN
12,7,50.522000000000844,25616.66,25667.182,NaN
12,8,60.47399999999834,25617.628,25678.102,NaN
3,9,59.12800000000061,25619.135,25678.263,NaN
12,7,52.35699999999997,25619.229,25671.586,NaN
3,12,74.77100000000064,25620.503,25695.274,NaN
12,7,68.20800000000236,25620.729,25688.937,NaN
14,1,74.96500000000015,25620.86,25695.825,NaN
1,6,39.48099999999977,25621.713,25661.194,NaN
12,8,57.04399999999805,25622.933,25679.977,NaN
12,7,59.42900000000009,25623.8,25683.229,NaN
12,1,73.43000000000029,25624.167,25697.597,NaN
3,7,58.31600000000253,25624.546,25682.862,NaN
3,12,82.50700000000143,25628.014,25710.521,NaN
14,8,64.5560000000005,25631.57,25696.126,NaN
3,6,27.5679999999993,25632.554,25660.122,NaN
8,-1,57.90399999999863,25632.56,25690.464,NaN
13,8,61.38999999999942,25632.936,25694.326,NaN
14,6,65.78900000000067,25635.509,25701.298,NaN
12,7,57.79399999999805,25636.88,25694.674,NaN
14,8,56.745999999999185,25641.148,25697.894,NaN
13,9,60.87299999999959,25646.322,25707.195,NaN
12,8,54.31000000000131,25646.956,25701.266,NaN
3,10,45.88100000000122,25647.07,25692.951,NaN
12,7,64.76900000000023,25648.325,25713.094,NaN
11,5,58.50900000000183,25649.333,25707.842,NaN
11,7,58.15699999999924,25649.665,25707.822,NaN
11,12,30.290000000000873,25650.803,25681.093,NaN
14,6,66.06499999999869,25652.489,25718.554,NaN
11,7,52.71700000000055,25653.737,25706.454,NaN
3,12,57.98400000000038,25653.774,25711.758,NaN
3,10,60.46099999999933,25653.842,25714.303,NaN
1,7,50.974999999998545,25655.411,25706.386,NaN
1,8,57.99799999999959,25657.648,25715.646,NaN
12,7,52.724999999998545,25659.469,25712.194,NaN
12,1,67.81999999999971,25663.472,25731.292,NaN
12,7,49.72100000000137,25665.476,25715.197,NaN
12,10,42.625,25666.61,25709.235,NaN
1,6,31.27299999999741,25667.793,25699.066,NaN
12,7,55.56100000000151,25668.176,25723.737,NaN
12,5,65.68899999999849,25669.345,25735.034,NaN
8,1,47.443999999999505,25669.566,25717.01,NaN
12,6,71.06200000000172,25669.746,25740.808,NaN
13,7,53.395999999997,25675.15,25728.546,NaN
13,10,47.49699999999939,25676.416,25723.913,NaN
12,8,42.831999999998516,25677.518,25720.35,NaN
3,12,63.68499999999767,25679.738,25743.423,NaN
3,8,42.14400000000023,25679.77,25721.914,NaN
14,8,92.65600000000268,25679.85,25772.506,NaN
1,10,47.61200000000099,25680.339,25727.951,NaN
12,8,42.56000000000131,25680.626,25723.186,NaN
12,8,56.37700000000041,25680.657,25737.034,NaN
12,7,47.42099999999846,25681.323,25728.744,NaN
14,7,54.73199999999997,25682.122,25736.854,NaN
12,7,48.651999999998225,25682.294,25730.946,NaN
12,1,78.72300000000178,25683.03,25761.753,NaN
12,7,51.18600000000151,25683.798,25734.984,NaN
3,9,63.3650000000016,25684.57,25747.935,NaN
3,12,62.78900000000067,25685.474,25748.263,NaN
12,7,51.623999999999796,25686.397,25738.021,NaN
13,8,64.25399999999718,25688.596,25752.85,NaN
13,7,66.81100000000151,25688.727,25755.538,NaN
3,7,50.91600000000108,25688.974,25739.89,NaN
